time = 12.001	Re = 0.5	40	80
0.179484	0.902322	0.011948	36
0.183386	0.921938	0.007113	37
0.187288	0.941554	0.003380	38
0.191190	0.961169	0.000931	39
0.195091	0.980785	0.000000	40
0.198993	1.000401	0.000000	41
17
0.023508	0.198614	0.000000	0
0.025858	0.218475	0.000035	1
0.028209	0.238336	0.000362	2
0.030560	0.258198	0.000881	3
0.032911	0.278059	0.001505	4
0.035262	0.297920	0.002181	5
0.037612	0.317782	0.002876	6
0.039963	0.337643	0.003574	7
0.042314	0.357505	0.004263	8
0.044665	0.377366	0.004934	9
0.047015	0.397227	0.005580	10
0.049366	0.417089	0.006191	11
0.051717	0.436950	0.006755	12
0.054068	0.456811	0.007255	13
0.056419	0.476673	0.007662	14
0.058769	0.496534	0.007929	15
0.061120	0.516396	0.007976	16
0.063471	0.536257	0.007665	17
0.065822	0.556118	0.006755	18
0.068172	0.575980	0.004822	19
0.070523	0.595841	0.001120	20
0.072874	0.615702	-0.005659	21
0.075225	0.635564	-0.017822	22
0.077575	0.655425	-0.039438	23
0.079926	0.675286	0.000000	24
0.082277	0.695148	0.022753	25
0.084628	0.715009	0.034072	26
0.086979	0.734871	0.038030	27
0.089329	0.754732	0.037685	28
0.091680	0.774593	0.034988	29
0.094031	0.794455	0.031108	30
0.096382	0.814316	0.026726	31
0.098732	0.834177	0.022238	32
0.101083	0.854039	0.017876	33
0.103434	0.873900	0.013786	34
0.105785	0.893761	0.010066	35
0.108136	0.913623	0.006796	36
0.110486	0.933484	0.004054	37
0.112837	0.953346	0.001930	38
0.115188	0.973207	0.000533	39
0.117539	0.993068	0.000000	40
0.119889	1.012930	0.000000	41
18
